Date,Open,High,Low,Close,Adj Close,Volume
2016-04-22,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,24.247652053833008,134732400
2016-04-25,26.25,26.412500381469727,26.127500534057617,26.270000457763672,24.10999298095703,112126400
2016-04-26,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,23.942495346069336,224064800
2016-04-27,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.444231033325195,458408400
2016-04-28,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,21.75818634033203,328970800
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.50809097290039,274126000
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.485149383544922,192640400
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,21.838497161865234,227325200
2016-05-04,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.61134147644043,164102000
2016-05-05,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.52362632751465,143562000
2016-05-06,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.403589248657227,174799600
2016-05-09,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.41974449157715,131745600
2016-05-10,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.56517791748047,134747200
2016-05-11,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.355112075805664,114876400
2016-05-12,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,20.854183197021484,305258800
2016-05-13,22.5,22.917499542236328,22.5,22.6299991607666,20.89573860168457,177571200
2016-05-16,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,21.67136001586914,245039200
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.581336975097656,187667600
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,21.82833480834961,168249600
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,21.74523162841797,121768400
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,21.98069190979004,128104000
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,22.260011672973633,152074400
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.599346160888672,140560800
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,22.996389389038086,152675200
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,23.17875862121582,225324800
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,23.164905548095703,145364800
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,23.051788330078125,169228800
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.728609085083008,116693200
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.55779457092285,160766400
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.60396385192871,114019600
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,22.76786231994629,93170000
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,22.860191345214844,89638000
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,22.839418411254883,83392400
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,23.00331687927246,106405600
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,22.814027786254883,126851600
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.470073699951172,152082000
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.49777603149414,127727600
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.42391014099121,117780800
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.5185546875,125307200
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,22.006084442138672,244032800
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,21.95298957824707,137647600
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,22.139968872070312,142185600
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,22.056869506835938,116876400
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,22.18383026123047,128960800
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.560556411743164,301245600
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,21.246614456176758,181958400
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.604413986206055,161779600
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,21.791404724121094,146124000
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,22.06840705871582,143345600
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,22.135353088378906,104106000
2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,21.927595138549805,110820800
2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,22.0522518157959,123796400
2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,22.146902084350586,100558400
2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.317720413208008,115648400
2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.386978149414062,95179600
2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.48853874206543,96670000
2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.36157989501953,103568800
2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,22.804792404174805,155676000
2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,22.8024845123291,120548000
2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,23.044870376586914,145975600
2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,23.054101943969727,95119600
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,23.074872970581055,105104000
2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,22.952526092529297,130808000
2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,22.774784088134766,113254800
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.470073699951172,161531600
2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.315404891967773,224959200
2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,23.765090942382812,369379200
2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,24.08596420288086,159479200
2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,24.055952072143555,110934800
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.480697631835938,152671600
2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,24.118276596069336,135266400
2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.42068099975586,120810400
2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.571542739868164,109634800
2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,24.945209503173828,162213600
2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,25.15176773071289,112148800
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,25.253894805908203,105260800
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,25.06589126586914,96034000
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,25.049654006958008,109938000
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,25.10767364501953,74641600
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.409387588500977,103472800
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.386180877685547,135177600
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.34904670715332,101424000
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.316553115844727,87938800
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.381540298461914,101472400
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,25.184261322021484,103280800
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,25.26317024230957,85030800
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,25.072860717773438,94700400
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,24.966094970703125,100344800
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,24.81987953186035,111065200
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,24.79202651977539,99881200
2016-08-30,26.450000762939453,26.625,26.375,26.5,24.601713180541992,99455600
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.624921798706055,118649600
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,24.77114486694336,106806000
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,25.003231048583984,107210000
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,24.99626350402832,107521600
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,25.149446487426758,169457200
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.49030876159668,212008000
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,23.93560791015625,186228000
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.47174072265625,181171200
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,25.05429458618164,248704800
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,25.940879821777344,443554800
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,26.82282829284668,359934400
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,26.67196273803711,319547600
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.360965728759766,188092000
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.358644485473633,138057200
2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,26.354001998901367,144012800
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,26.602340698242188,124296000
2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,26.159042358398438,209924800
2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,26.19850730895996,119477600
2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,26.247236251831055,98429600
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.446840286254883,118564400
2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,26.036033630371094,143548000
2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,26.237958908081055,145516400
2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,26.11495018005371,86807200
2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,26.22635269165039,118947200
2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,26.237958908081055,85812400
2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.432918548583984,115117200
2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.472368240356445,97433600
2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,26.934234619140625,144944000
2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,26.99225425720215,256164000
2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,27.233631134033203,150347200
2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,27.15007972717285,140769600
2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,27.300931930541992,142608800
2016-10-17,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,27.282373428344727,94499600
